Player ID,Name,Pos,Team,Cost,Selected by
136,Thiago,FWD,Brentford,7.3,31.5
137,Morgan,FWD,Brentford,4.4,0.3
138,Steele,GK,Brighton,4.2,0.2
139,Verbruggen,GK,Brighton,4.6,9.5
140,McGill,GK,Brighton,3.9,0.3
141,Rushworth,GK,Brighton,4.0,0.0
142,Scherpen,GK,Brighton,4.0,0.0
143,Boscagli,DEF,Brighton,4.2,0.1
144,Coppola,DEF,Brighton,4.2,0.0
145,De Cuyper,DEF,Brighton,4.3,1.7
146,Dunk,DEF,Brighton,4.5,0.9
147,Estupiñan,DEF,Brighton,4.5,0.0
148,F.Kadıoğlu,DEF,Brighton,4.5,1.4
149,Igor,DEF,Brighton,4.5,0.1
150,Lamptey,DEF,Brighton,4.4,0.1
151,Van Hecke,DEF,Brighton,4.7,10.9
152,Veltman,DEF,Brighton,4.3,0.1
153,Webster,DEF,Brighton,4.4,0.0
154,Cashin,DEF,Brighton,4.0,0.0
155,Slater,DEF,Brighton,4.0,0.1
156,Tasker,DEF,Brighton,3.8,0.2
157,Mitoma,MID,Brighton,6.1,2.0
158,Georginio,MID,Brighton,5.6,0.3
159,March,MID,Brighton,5.8,0.0
160,Minteh,MID,Brighton,5.5,2.5
161,Enciso,MID,Brighton,5.4,0.0
162,Gruda,MID,Brighton,5.4,0.0
163,Hinshelwood,MID,Brighton,5.2,1.5
164,O'Riley,MID,Brighton,5.5,0.3
165,Sima,MID,Brighton,5.4,0.0
166,Ayari,MID,Brighton,4.8,0.4
167,Baleba,MID,Brighton,4.5,1.5
168,Buonanotte,MID,Leeds,4.6,0.1
169,Gomez,MID,Brighton,4.9,0.4
170,Milner,MID,Brighton,4.9,0.1
171,Sarmiento,MID,Brighton,4.9,0.0
172,Watson,MID,Brighton,4.8,0.0
173,Wieffer,MID,Brighton,4.8,0.3
174,Yalcouye,MID,Brighton,5.0,0.0
175,Knight,MID,Brighton,4.4,0.1
176,Mazilu,MID,Brighton,4.5,0.0
177,Moran,MID,Brighton,4.5,0.0
178,Welbeck,FWD,Brighton,6.4,8.9
179,Ferguson,FWD,Brighton,5.5,0.0
180,Tzimas,FWD,Brighton,5.2,0.1
181,Kostoulas,FWD,Brighton,4.8,0.3
182,Trafford,GK,Man City,4.5,0.9
183,Weiss,GK,Burnley,4.2,0.1
184,Green,GK,Burnley,4.0,0.2
185,Hladký,GK,Burnley,3.9,0.1
186,Roberts,DEF,Burnley,4.3,0.0
187,Walker,DEF,Burnley,4.4,1.1
188,Delcroix,DEF,Burnley,3.8,0.2
189,Dodgson,DEF,Burnley,4.0,0.0
190,Ekdal,DEF,Burnley,3.8,0.7
191,Estève,DEF,Burnley,3.8,6.8
192,Hartman,DEF,Burnley,4.0,0.6
193,Humphreys,DEF,Burnley,3.9,0.1
194,Jordan,DEF,Burnley,3.9,0.1
195,Lucas Pires,DEF,Burnley,3.8,0.3
196,Sambo,DEF,Burnley,4.0,0.0
197,Sonne,DEF,Burnley,3.8,0.2
198,Tuanzebe,DEF,Burnley,3.9,0.9
199,Worrall,DEF,Burnley,3.8,0.2
200,Anthony,MID,Burnley,5.0,2.0
201,Benson,MID,Burnley,5.4,0.0
202,Bruun Larsen,MID,Burnley,5.2,0.0
203,Boateng,MID,Burnley,4.7,0.0
204,Churlinov,MID,Burnley,4.9,0.0
205,Cullen,MID,Burnley,4.9,0.8
206,Edwards,MID,Burnley,4.7,0.1
207,Hannibal,MID,Burnley,4.7,0.1
208,Koleosho,MID,Burnley,5.0,0.0
209,Laurent,MID,Burnley,4.8,0.0
210,Tchaouna,MID,Burnley,4.8,0.0
211,A.Ramsey,MID,Burnley,4.4,1.4
212,Adewumi,MID,Burnley,4.5,0.0
213,Banel,MID,Burnley,4.5,0.0
214,Trésor,MID,Burnley,4.3,0.1
215,Flemming,FWD,Burnley,5.3,0.5
216,Amdouni,FWD,Burnley,4.8,0.0
217,Foster,FWD,Burnley,4.9,0.7
218,Barnes,FWD,Burnley,4.2,1.2
219,Obafemi,FWD,Burnley,4.4,0.1
220,Sánchez,GK,Chelsea,4.8,10.3
221,Jörgensen,GK,Chelsea,4.3,0.2
222,Penders,GK,Chelsea,4.0,0.0
223,Slonina,GK,Chelsea,3.8,0.1
224,Cucurella,DEF,Chelsea,6.1,14.5
225,James,DEF,Chelsea,5.6,5.9
226,Chalobah,DEF,Chelsea,5.4,8.9
227,Colwill,DEF,Chelsea,4.7,0.1
228,Gusto,DEF,Chelsea,4.8,1.8
229,B.Badiashile,DEF,Chelsea,4.4,0.0
230,Fofana,DEF,Chelsea,4.4,0.4
231,M.Sarr,DEF,Chelsea,4.5,0.0
232,Tosin,DEF,Chelsea,4.0,0.3
233,Acheampong,DEF,Chelsea,3.7,1.7
234,Anselmino,DEF,Chelsea,4.0,0.1
235,Palmer,MID,Chelsea,10.3,12.5
236,Neto,MID,Chelsea,7.0,3.9
237,Enzo,MID,Chelsea,6.4,11.2
238,Estêvão,MID,Chelsea,6.4,1.7
239,Gittens,MID,Chelsea,6.0,0.1
240,Nkunku,MID,Chelsea,5.9,0.1
241,Caicedo,MID,Chelsea,5.7,7.1
242,Dewsbury-Hall,MID,Everton,5.3,8.1
243,George,MID,Everton,4.8,0.1
244,Lavia,MID,Chelsea,4.9,0.0
245,Mudryk,MID,Chelsea,4.9,0.0
246,Andrey Santos,MID,Chelsea,4.4,0.3
247,D.Essugo,MID,Chelsea,4.3,0.1
248,Paez,MID,Chelsea,4.5,0.0
249,João Pedro,FWD,Chelsea,7.4,37.1
250,Delap,FWD,Chelsea,6.2,0.9
251,N.Jackson,FWD,Chelsea,6.5,0.1
252,Marc Guiu,FWD,Chelsea,4.0,5.2
253,Henderson,GK,Crystal Palace,5.1,9.1
254,Benitez,GK,Crystal Palace,3.9,0.3
255,Matthews,GK,Crystal Palace,3.9,0.1
256,Muñoz,DEF,Crystal Palace,5.9,9.4
257,Lacroix,DEF,Crystal Palace,5.2,7.5
258,Mitchell,DEF,Crystal Palace,5.0,2.4
259,Sosa,DEF,Crystal Palace,4.8,0.1
260,Guéhi,DEF,Man City,5.1,32.7
261,Richards,DEF,Crystal Palace,4.4,2.5
262,Chadi Riad,DEF,Crystal Palace,4.0,0.1
263,Clyne,DEF,Crystal Palace,3.8,0.5
264,Holding,DEF,Crystal Palace,4.0,0.0
265,Kporha,DEF,Crystal Palace,4.0,0.0
266,Eze,MID,Arsenal,7.3,8.9
267,Sarr,MID,Crystal Palace,6.4,6.1
268,Doucouré,MID,Crystal Palace,4.9,0.0
269,Esse,MID,Crystal Palace,4.7,0.1
270,Hughes,MID,Crystal Palace,4.7,0.1
271,Kamada,MID,Crystal Palace,5.0,0.1
272,Lerma,MID,Crystal Palace,4.9,0.1
273,Wharton,MID,Crystal Palace,5.0,0.7
274,Agbinone,MID,Crystal Palace,4.3,0.1
275,Ahamada,MID,Crystal Palace,4.3,0.0
276,Devenny,MID,Crystal Palace,4.3,1.1
277,Ebiowei,MID,Crystal Palace,4.5,0.0
278,J.Rak-Sakyi,MID,Crystal Palace,4.4,0.0
279,M.França,MID,Crystal Palace,4.5,0.0
280,Ozoh,MID,Crystal Palace,4.5,0.0
281,Rodney,MID,Crystal Palace,4.4,0.1
282,Umeh,MID,Crystal Palace,4.5,0.0
283,Mateta,FWD,Crystal Palace,7.6,8.4
284,Nketiah,FWD,Crystal Palace,5.4,0.3
285,Édouard,FWD,Crystal Palace,5.0,0.2
286,Marsh,FWD,Crystal Palace,4.4,0.3
287,Pickford,GK,Everton,5.6,13.0
288,Travers,GK,Everton,4.2,0.1
289,Tyrer,GK,Everton,3.9,0.1
290,Branthwaite,DEF,Everton,5.3,0.3
291,Tarkowski,DEF,Everton,5.8,12.7
292,Mykolenko,DEF,Everton,4.9,0.7
293,O'Brien,DEF,Everton,4.9,0.7
294,Coleman,DEF,Everton,4.2,0.1
295,Keane,DEF,Everton,4.5,3.2
296,Patterson,DEF,Everton,4.4,0.0
297,Dixon,DEF,Everton,3.8,0.2
298,Welch,DEF,Everton,3.8,0.1
299,Ndiaye,MID,Everton,6.3,4.7
300,McNeil,MID,Everton,5.5,0.1
301,Alcaraz,MID,Everton,5.2,0.1
302,Gana,MID,Everton,5.4,0.1
303,Garner,MID,Everton,5.2,3.8
304,Iroegbunam,MID,Everton,4.8,0.0
305,Armstrong,MID,Everton,4.5,0.1
306,Bates,MID,Everton,4.3,0.1
307,Ebere,MID,Everton,4.4,0.0
308,Heath,MID,Everton,4.5,0.0
309,Metcalfe,MID,Everton,4.5,0.0
310,Barry,FWD,Everton,5.7,0.8
311,Beto,FWD,Everton,5.1,3.4
312,Y.Chermiti,FWD,Everton,4.9,0.1
313,Sherif,FWD,Everton,4.4,0.1
314,Leno,GK,Fulham,5.0,2.3
315,Benda,GK,Fulham,4.0,0.0
316,Robinson,DEF,Fulham,4.9,0.9
317,Andersen,DEF,Fulham,4.4,3.2
318,Bassey,DEF,Fulham,4.4,0.8
319,Castagne,DEF,Fulham,4.3,0.2
320,Diop,DEF,Fulham,4.3,0.1
321,J.Cuenca,DEF,Fulham,4.3,0.1
322,Tete,DEF,Fulham,4.5,0.2
323,Amissah,DEF,Fulham,3.8,0.1
324,Iwobi,MID,Fulham,6.1,1.1
325,Smith Rowe,MID,Fulham,5.6,0.5
326,Adama,MID,West Ham,5.1,0.1
327,Andreas,MID,Fulham,5.3,0.1
328,Sessegnon,MID,Fulham,5.4,0.1
329,Wilson,MID,Fulham,5.9,18.4
330,Berge,MID,Fulham,4.9,0.1
331,Cairney,MID,Fulham,4.8,0.0
332,Lukić,MID,Fulham,4.9,0.1
333,Godo,MID,Fulham,4.5,0.0
334,Harris,MID,Fulham,4.5,0.0
335,King,MID,Fulham,4.4,1.6
336,Reed,MID,Fulham,4.3,0.3
337,Raúl,FWD,Fulham,5.9,1.9
338,Muniz,FWD,Fulham,5.3,0.7
339,Meslier,GK,Leeds,4.1,0.3
340,Cairns,GK,Leeds,3.9,0.1
341,Darlow,GK,Leeds,4.0,6.8
342,Bogle,DEF,Leeds,4.4,0.5
343,Struijk,DEF,Leeds,4.2,2.1
344,Bijol,DEF,Leeds,3.9,1.2
345,Bornauw,DEF,Leeds,3.8,0.1
346,Byram,DEF,Leeds,3.7,0.4
347,Gudmundsson,DEF,Leeds,3.8,2.6
348,Rodon,DEF,Leeds,3.9,2.9
349,Schmidt,DEF,Leeds,4.0,0.1
350,Aaronson,MID,Leeds,5.4,0.9
351,Gnonto,MID,Leeds,5.1,0.1
352,Harrison,MID,Leeds,5.1,0.0
353,James,MID,Leeds,5.2,0.1
354,Ampadu,MID,Leeds,4.9,0.6
355,Greenwood,MID,Leeds,4.9,0.0
356,Gruev,MID,Leeds,4.7,0.1
357,Ramazani,MID,Leeds,4.9,0.0
358,Tanaka,MID,Leeds,4.8,0.2
359,Crew,MID,Leeds,4.5,0.0
360,Gelhardt,MID,Leeds,4.5,0.0
361,Gyabi,MID,Leeds,4.5,0.0
362,Piroe,FWD,Leeds,4.9,0.3
363,Bamford,FWD,Leeds,4.9,0.3
364,Mateo Joseph,FWD,Leeds,5.0,0.0
365,Nmecha,FWD,Leeds,5.0,0.5
366,A.Becker,GK,Liverpool,5.4,5.1
367,Mamardashvili,GK,Liverpool,4.1,0.7
368,Pécsi,GK,Liverpool,3.8,0.9
369,Woodman,GK,Liverpool,3.9,0.3
370,Frimpong,DEF,Liverpool,5.7,4.9
371,Kerkez,DEF,Liverpool,5.6,2.9
372,Robertson,DEF,Liverpool,5.7,1.1
373,Virgil,DEF,Liverpool,6.0,30.6
374,Konaté,DEF,Liverpool,5.4,3.8
375,Bradley,DEF,Liverpool,4.9,0.1
376,Gomez,DEF,Liverpool,4.9,0.1
377,Tsimikas,DEF,Liverpool,4.8,0.0
378,Nallo,DEF,Liverpool,3.7,0.9
379,R.Williams,DEF,Liverpool,3.7,0.5
380,Ramsay,DEF,Liverpool,3.7,0.3
381,M.Salah,MID,Liverpool,14.0,13.9
382,Wirtz,MID,Liverpool,8.3,8.5
383,Luis Díaz,MID,Liverpool,8.0,0.0
384,Gakpo,MID,Liverpool,7.3,5.6
385,Chiesa,MID,Liverpool,6.3,0.3
386,Mac Allister,MID,Liverpool,6.1,1.8
387,Szoboszlai,MID,Liverpool,7.1,13.7
388,C.Jones,MID,Liverpool,5.4,0.1
389,Elliott,MID,Aston Villa,5.1,0.2
390,Gravenberch,MID,Liverpool,5.4,3.7
391,Gannon-Doak,MID,Bournemouth,4.8,0.0
392,Endo,MID,Liverpool,4.9,0.1
393,Bajcetic,MID,Liverpool,4.2,0.2
394,McConnell,MID,Liverpool,4.4,0.0
395,Morton,MID,Liverpool,4.5,0.0
396,Nyoni,MID,Liverpool,4.3,0.3
397,Darwin,FWD,Liverpool,6.5,0.1
398,Danns,FWD,Liverpool,4.3,0.1
399,Ederson M.,GK,Man City,5.3,0.8
400,Ortega Moreno,GK,Nott'm Forest,4.7,0.2
401,Bettinelli,GK,Man City,3.8,0.4
402,Aït-Nouri,DEF,Man City,5.7,4.1
403,Gvardiol,DEF,Man City,5.8,3.2
404,Akanji,DEF,Man City,5.4,0.3
405,Aké,DEF,Man City,5.2,0.6
406,Khusanov,DEF,Man City,5.4,0.7
407,Matheus N.,DEF,Man City,5.3,2.9
408,Rúben,DEF,Man City,5.5,3.1
409,Stones,DEF,Man City,5.4,0.6
410,Lewis,DEF,Man City,4.6,1.2
411,O'Reilly,DEF,Man City,5.3,19.6
412,Vitor Reis,DEF,Man City,5.0,0.0
413,Marmoush,MID,Man City,8.3,2.5
414,Foden,MID,Man City,8.0,7.6
415,Savinho,MID,Man City,6.9,0.4
416,Bernardo,MID,Man City,6.2,0.7
417,Cherki,MID,Man City,6.6,19.0
418,Doku,MID,Man City,6.5,6.5
419,Grealish,MID,Everton,6.3,5.6
420,Gündoğan,MID,Man City,6.3,0.1
421,Rodrigo,MID,Man City,6.3,0.5
422,Kovačić,MID,Man City,5.8,0.0
423,N.Gonzalez,MID,Man City,5.9,0.1
424,Bobb,MID,Fulham,5.1,0.2
425,Echeverri,MID,Man City,5.4,0.0
426,McAtee,MID,Nott'm Forest,5.0,0.1
427,Reijnders,MID,Man City,5.0,8.9
428,Nypan,MID,Man City,5.0,0.0
429,Phillips,MID,Man City,4.7,0.1
430,Haaland,FWD,Man City,14.7,64.3
431,Bayindir,GK,Man Utd,4.7,0.3
432,Onana,GK,Man Utd,4.9,0.1
433,Harrison,GK,Man Utd,4.0,0.0
434,Heaton,GK,Man Utd,3.8,0.6
435,Mee,GK,Man Utd,3.9,0.1
436,De Ligt,DEF,Man Utd,4.9,1.8
437,Martinez,DEF,Man Utd,4.8,0.4
438,Mazraoui,DEF,Man Utd,4.9,0.3
439,D.Leon,DEF,Man Utd,4.1,0.1
440,Dalot,DEF,Man Utd,4.5,3.9
441,Dorgu,DEF,Man Utd,4.1,2.4
442,Maguire,DEF,Man Utd,4.4,1.6
443,Shaw,DEF,Man Utd,4.5,1.1
444,Yoro,DEF,Man Utd,4.1,1.2
445,Amass,DEF,Man Utd,4.0,0.1
446,Fredricson,DEF,Man Utd,3.7,0.2
447,Heaven,DEF,Man Utd,3.7,2.6
448,Malacia,DEF,Man Utd,3.7,0.6
449,B.Fernandes,MID,Man Utd,10.4,47.8
450,Cunha,MID,Man Utd,8.1,8.5
451,Rashford,MID,Man Utd,7.0,0.0
452,Amad,MID,Man Utd,6.2,1.3
453,Garnacho,MID,Chelsea,6.4,0.4
454,Antony,MID,Man Utd,5.9,0.1
455,Mount,MID,Man Utd,5.9,0.3
456,Sancho,MID,Aston Villa,5.8,0.2
457,Casemiro,MID,Man Utd,5.9,5.1
458,Mainoo,MID,Man Utd,4.7,1.4
459,Ugarte,MID,Man Utd,4.7,0.1
460,Collyer,MID,Man Utd,4.5,0.0
461,Fitzgerald,MID,Man Utd,4.3,0.0
462,J.Fletcher,MID,Man Utd,4.3,0.1
463,Kone,MID,Man Utd,4.3,0.1
464,Moorhouse,MID,Man Utd,4.5,0.0
465,Højlund,FWD,Man Utd,6.3,0.3
466,Zirkzee,FWD,Man Utd,5.8,0.4
467,Obi,FWD,Man Utd,4.2,1.4
468,Wheatley,FWD,Man Utd,4.5,0.1
469,Pope,GK,Newcastle,5.0,4.3
470,Dúbravka,GK,Burnley,4.0,26.0
471,Gillespie,GK,Newcastle,3.9,0.1
472,Odysseas,GK,Newcastle,4.0,0.0
473,Hall,DEF,Newcastle,5.3,3.3
474,Schär,DEF,Newcastle,5.2,1.1
475,Botman,DEF,Newcastle,4.9,0.5
476,Burn,DEF,Newcastle,5.0,3.5
477,Livramento,DEF,Newcastle,4.9,1.8
478,Trippier,DEF,Newcastle,4.9,1.4
479,Krafth,DEF,Newcastle,4.3,0.0
480,Lascelles,DEF,Newcastle,4.3,0.0
481,A.Murphy,DEF,Newcastle,3.8,0.7
482,Ashby,DEF,Newcastle,3.9,0.1
483,Pivas,DEF,Newcastle,3.8,0.4
484,Targett,DEF,Newcastle,4.0,0.1
485,Gordon,MID,Newcastle,7.2,3.2
486,Elanga,MID,Newcastle,6.5,2.6
487,Barnes,MID,Newcastle,6.1,1.2
488,Bruno G.,MID,Newcastle,6.9,6.2
489,J.Murphy,MID,Newcastle,5.9,0.6
490,Joelinton,MID,Newcastle,5.9,0.3
491,Tonali,MID,Newcastle,5.3,1.0
492,Antoñito C.,MID,Newcastle,4.9,0.0
493,Longstaff,MID,Leeds,4.8,0.2
494,Willock,MID,Newcastle,5.0,0.1
495,Hayden,MID,Newcastle,4.5,0.0
496,Kuol,MID,Newcastle,4.4,0.0
497,L.Miley,MID,Newcastle,4.4,1.7
498,White,MID,Newcastle,4.5,0.0
499,Isak,FWD,Liverpool,10.3,3.8
500,Osula,FWD,Newcastle,5.5,1.6
501,Neave,FWD,Newcastle,4.3,0.3
502,Sels,GK,Nott'm Forest,4.6,5.0
503,C.Miguel,GK,Nott'm Forest,4.0,0.1
504,Turner,GK,Nott'm Forest,4.0,0.1
505,Milenković,DEF,Nott'm Forest,5.1,3.3
506,Murillo,DEF,Nott'm Forest,5.2,1.8
507,Aina,DEF,Nott'm Forest,4.7,2.1
508,N.Williams,DEF,Nott'm Forest,4.8,4.2
509,David Carmo,DEF,Nott'm Forest,4.5,0.0
510,Jair Cunha,DEF,Nott'm Forest,4.2,0.1
511,Morato,DEF,Nott'm Forest,4.3,0.1
512,O.Richards,DEF,Nott'm Forest,4.5,0.0
513,Abbott,DEF,Nott'm Forest,3.8,0.2
514,Boly,DEF,Nott'm Forest,3.8,0.3
515,Gibbs-White,MID,Nott'm Forest,7.5,7.7
516,Hudson-Odoi,MID,Nott'm Forest,5.7,0.6
517,Anderson,MID,Nott'm Forest,5.7,8.2
518,Jota,MID,Nott'm Forest,5.4,0.0
519,Dominguez,MID,Nott'm Forest,5.0,0.0
520,O'Brien,MID,Nott'm Forest,5.0,0.0
521,Sangaré,MID,Nott'm Forest,4.9,0.1
522,Yates,MID,Nott'm Forest,4.7,0.1
523,Da Silva Moreira,MID,Nott'm Forest,4.5,0.1
524,Stamenic,MID,Nott'm Forest,4.5,0.0
525,Wood,FWD,Nott'm Forest,7.1,4.6
526,Igor Jesus,FWD,Nott'm Forest,5.9,2.4
527,Awoniyi,FWD,Nott'm Forest,5.2,0.4
528,Patterson,GK,Sunderland,4.2,0.1
529,Moore,GK,Sunderland,3.9,0.3
530,Nna Noukeu,GK,Sunderland,3.9,0.1
531,Ballard,DEF,Sunderland,4.6,2.5
532,Hume,DEF,Sunderland,4.5,0.3
533,Alese,DEF,Sunderland,4.0,0.0
534,Anderson,DEF,Sunderland,3.8,0.3
535,Cirkin,DEF,Sunderland,4.0,0.0
536,Hjelde,DEF,Sunderland,4.0,0.0
537,Huggins,DEF,Sunderland,4.0,0.1
538,Johnson,DEF,Sunderland,3.8,0.2
539,O'Nien,DEF,Sunderland,4.0,0.1
540,Pembele,DEF,Sunderland,3.9,0.3
541,Reinildo,DEF,Sunderland,3.8,2.9
542,Seelt,DEF,Sunderland,4.0,0.1
543,Adingra,MID,Sunderland,4.9,0.3
544,Diarra,MID,Sunderland,5.3,0.1
545,Roberts,MID,Sunderland,5.4,0.0
546,Aleksić,MID,Sunderland,4.9,0.0
547,E.Le Fée,MID,Sunderland,4.8,1.5
548,Mundle,MID,Sunderland,4.9,0.0
549,Neil,MID,Sunderland,4.8,0.0
550,Poveda,MID,Sunderland,4.7,0.0
551,Rigg,MID,Sunderland,4.7,0.1
552,Sadiki,MID,Sunderland,4.9,0.1
553,Talbi,MID,Sunderland,4.9,0.2
554,Ba,MID,Sunderland,4.3,0.3
555,Browne,MID,Sunderland,4.5,0.0
556,Ekwah,MID,Sunderland,4.5,0.0
557,H.Jones,MID,Sunderland,4.3,0.1
558,Matete,MID,Sunderland,4.3,0.2
559,Triantis,MID,Sunderland,4.4,0.0
560,Isidor,FWD,Sunderland,5.0,1.3
561,Mayenda,FWD,Sunderland,5.1,0.5
